config_id,model,seed,checkpoint,beta,trigger,aggregator,n_p,tau,experiment,metric,value
eee36d7f70d1,cnn,,begin,0.03,identity,,,,E2,grad_c_norm,4898.2001953125
eee36d7f70d1,cnn,,begin,0.03,identity,,,,E2,Theta_rad,0.0056911128777015485
eee36d7f70d1,cnn,,begin,0.03,identity,,,,E2,angle_gp_gc_deg,0.0
eee36d7f70d1,cnn,,begin,0.03,identity,,,,E2,cos_gp_gc,1.0000073909759521
eee36d7f70d1,cnn,,begin,0.03,identity,,,,E2,s_beta,1.0
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,varsigma,929.2019910002108
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,rho,92.92019910002108
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,radius_upper,92.92019910002108
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,radius_lower_simple,27.87605973000632
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,radius_lower_ascent,69.34637115424533
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,v_norm,292.2834777832031
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,v_hat,3.145532194443359
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,varpi,0.9999850865403059
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,baseline,1.0114451794815515e-05
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,alpha_tilde_star,0.9947350139738446
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,sqrt_varpi,0.9999925432423513
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,grad_c_norm,4898.2001953125
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,Theta_rad,0.014157993788711798
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,angle_gp_gc_deg,3.200083439878108
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,cos_gp_gc,0.998440682888031
441e20ba0a63,cnn,,begin,0.1,identity,,,,E2,s_beta,3.3333333333333335
9f1c139c9d7a,cnn,,begin,0.1,identity,,,,E3,a_over_rho2,7.538143486246982
9f1c139c9d7a,cnn,,begin,0.1,identity,,,,E3,l1_u_star,0.10000012511953439
9f1c139c9d7a,cnn,,begin,0.1,identity,,,,E3,l1_over_beta,1.0000012511953438
9f1c139c9d7a,cnn,,begin,0.1,identity,,,,E3,u_star_top1_y7_z4,0.030000069062424747
9f1c139c9d7a,cnn,,begin,0.1,identity,,,,E3,u_star_top2_y1_z4,0.029999931292230893
9f1c139c9d7a,cnn,,begin,0.1,identity,,,,E3,u_star_top3_y9_z4,0.02970880779277957
9f1c139c9d7a,cnn,,begin,0.1,identity,,,,E3,u_star_top4_y3_z4,0.010291257721193511
9f1c139c9d7a,cnn,,begin,0.1,identity,,,,E3,u_star_top5_y1_z8,8.54352672518624e-09
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_calib__a_source_target,9.313404083251953
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_calib__a_source_target,0.9956743717193604
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_shard__a_source_target,8.63371467590332
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_shard__a_source_target,0.9971996545791626
ed2d9e838931,cnn,0.0,begin,0.1,identity,,,,assertions,flip_mass_gap_rel_max__a_source_target,0.0
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_calib__b_other_pair,9.136931419372559
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_calib__b_other_pair,0.9899916052818298
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_shard__b_other_pair,9.496013641357422
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_shard__b_other_pair,0.9957941174507141
ed2d9e838931,cnn,0.0,begin,0.1,identity,,,,assertions,flip_mass_gap_rel_max__b_other_pair,0.02600000000000005
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_calib__c_uniform,18.753671646118164
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_calib__c_uniform,0.6765666604042053
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_shard__c_uniform,12.971064567565918
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_shard__c_uniform,0.7490402460098267
ed2d9e838931,cnn,0.0,begin,0.1,identity,,,,assertions,flip_mass_gap_rel_max__c_uniform,0.02599999999999984
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_calib__d_qp,8.949532508850098
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_calib__d_qp,0.9992181658744812
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_shard__d_qp,8.843173027038574
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_shard__d_qp,0.9996111392974854
ed2d9e838931,cnn,0.0,begin,0.1,identity,,,,assertions,flip_mass_gap_rel_max__d_qp,0.03399778760476778
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_calib__e_random1,15.822822570800781
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_calib__e_random1,0.7815728783607483
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_shard__e_random1,14.288335800170898
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_shard__e_random1,0.8882938623428345
ed2d9e838931,cnn,0.0,begin,0.1,identity,,,,assertions,flip_mass_gap_rel_max__e_random1,0.30909524489488477
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_calib__f_random2,8.557503700256348
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_calib__f_random2,0.6746984720230103
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,relerr_shard__f_random2,10.704485893249512
4b9646f5387b,cnn,0.0,begin,0.1,identity,,,,E1,cos_shard__f_random2,0.8749245405197144
ed2d9e838931,cnn,0.0,begin,0.1,identity,,,,assertions,flip_mass_gap_rel_max__f_random2,0.2547108224998973
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p0,0.0
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p10,0.0
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p20,0.0007425679019940636
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p30,0.014522010571828937
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p40,0.04661620560922618
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p50,0.13079539570967386
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p60,0.2801167060989793
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p70,0.7600505677780568
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p80,2.9676764618606697
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p90,13.709841741333811
09d5ba89b67a,cnn,,mid,,identity,,,,E2,eigval_Q_p100,1228.0555238580746
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,varsigma,9.034809982313458
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,rho,0.09034809982313459
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,radius_upper,0.09034809982313459
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,radius_lower_simple,0.09034809982313459
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,radius_lower_ascent,0.09034809982313459
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,v_norm,0.526739239692688
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,v_hat,5.830108665526254
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,varpi,1.0014059254648877
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,baseline,7.370618472750661e-06
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,alpha_tilde_star,0.9990776011137924
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,sqrt_varpi,1.0007027158276767
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,grad_c_norm,4.361416339874268
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,Theta_rad,0.020716793763470596
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,angle_gp_gc_deg,4.809253155920102
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,cos_gp_gc,0.996479332447052
34972dfb1688,cnn,,mid,0.01,identity,,,,E2,s_beta,0.33333333333333337
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,varsigma,9.034809982313458
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,rho,0.2710442994694037
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,radius_upper,0.2710442994694037
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,radius_lower_simple,0.2710442994694037
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,radius_lower_ascent,0.2710442994694037
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,v_norm,1.5802503824234009
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,v_hat,5.830229174776591
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,varpi,1.0015315297445875
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,baseline,7.370618472750661e-06
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,alpha_tilde_star,0.999036492744355
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,sqrt_varpi,1.0007654718986798
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,grad_c_norm,4.361416339874268
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,Theta_rad,0.062186007876787304
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,angle_gp_gc_deg,17.958395551663276
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,cos_gp_gc,0.9512806534767151
7dad56c68119,cnn,,mid,0.03,identity,,,,E2,s_beta,1.0
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,varsigma,9.034809982313458
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,rho,0.9034809982313459
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,radius_upper,0.9034809982313459
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,radius_lower_simple,0.2710442994694037
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,radius_lower_ascent,0.6742653392141944
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,v_norm,5.267736911773682
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,v_hat,5.830489984942464
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,varpi,1.0019472816753237
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,baseline,7.370618472750661e-06
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,alpha_tilde_star,0.9989542245572445
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,sqrt_varpi,1.0009731673103548
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,grad_c_norm,4.361416339874268
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,Theta_rad,0.1552203386871833
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,angle_gp_gc_deg,84.04771927227299
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,cos_gp_gc,0.10370013117790222
668bcc6643e7,cnn,,mid,0.1,identity,,,,E2,s_beta,3.3333333333333335
49670c421c89,cnn,,mid,0.1,identity,,,,E3,a_over_rho2,26.34637472562804
49670c421c89,cnn,,mid,0.1,identity,,,,E3,l1_u_star,0.10000040874951271
49670c421c89,cnn,,mid,0.1,identity,,,,E3,l1_over_beta,1.000004087495127
49670c421c89,cnn,,mid,0.1,identity,,,,E3,u_star_top1_y9_z5,0.03000042206949134
49670c421c89,cnn,,mid,0.1,identity,,,,E3,u_star_top2_y1_z4,0.029999798212126554
49670c421c89,cnn,,mid,0.1,identity,,,,E3,u_star_top3_y8_z4,0.029999723153204753
49670c421c89,cnn,,mid,0.1,identity,,,,E3,u_star_top4_y0_z4,0.00999999073942501
49670c421c89,cnn,,mid,0.1,identity,,,,E3,u_star_top5_y8_z0,5.8325537552527926e-08
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_calib__a_source_target,9.376459121704102
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_calib__a_source_target,0.9976049065589905
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_shard__a_source_target,9.239501953125
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_shard__a_source_target,0.9988882541656494
10bde6f6809b,cnn,0.0,mid,0.1,identity,,,,assertions,flip_mass_gap_rel_max__a_source_target,0.0
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_calib__b_other_pair,9.275973320007324
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_calib__b_other_pair,0.9847408533096313
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_shard__b_other_pair,9.18169116973877
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_shard__b_other_pair,0.9938569664955139
10bde6f6809b,cnn,0.0,mid,0.1,identity,,,,assertions,flip_mass_gap_rel_max__b_other_pair,0.02600000000000005
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_calib__c_uniform,9.005435943603516
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_calib__c_uniform,0.9924339056015015
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_shard__c_uniform,9.044808387756348
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_shard__c_uniform,0.9939642548561096
10bde6f6809b,cnn,0.0,mid,0.1,identity,,,,assertions,flip_mass_gap_rel_max__c_uniform,0.02599999999999984
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_calib__d_qp,9.061104774475098
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_calib__d_qp,0.9998305439949036
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_shard__d_qp,9.106879234313965
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_shard__d_qp,1.0001161098480225
10bde6f6809b,cnn,0.0,mid,0.1,identity,,,,assertions,flip_mass_gap_rel_max__d_qp,0.03599110390755097
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_calib__e_random1,9.120203018188477
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_calib__e_random1,0.9913704991340637
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_shard__e_random1,9.1725492477417
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_shard__e_random1,0.9938661456108093
10bde6f6809b,cnn,0.0,mid,0.1,identity,,,,assertions,flip_mass_gap_rel_max__e_random1,0.30909524489488477
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_calib__f_random2,9.172048568725586
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_calib__f_random2,0.9926673769950867
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,relerr_shard__f_random2,9.191591262817383
48b98d3d3afb,cnn,0.0,mid,0.1,identity,,,,E1,cos_shard__f_random2,0.9946123361587524
10bde6f6809b,cnn,0.0,mid,0.1,identity,,,,assertions,flip_mass_gap_rel_max__f_random2,0.2547108224998973
